Filename,Count,CatchQuantity,CatchRecoverability,CatchSLOC,FlowHandlingActions,FlowHandlingStrategy,FlowQuantity,Invoked Methods,Try Quantity,5,TrySLOC
NodesBlock.java,104,1,0,3,1,3.0,1.0,9.0,1,1.0,18
NodeResponse.java,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0
NodeResourceUpdateSchedulerEvent.java,0,0,0,0,0,3.0,0.0,0.0,0,2.0,0
NodeResourceUpdaterPlugin.java,0,0,0,0,0,4.0,0.0,0.0,0,1.0,0
NodeResourceMonitorImpl.java,355,3,0,10,3,0.0,3.0,7.0,3,4.0,20
NodeResourceMonitor.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
NodeReportPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
NodeReport.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
NodeReport.java,0,0,0,0,0,4.0,0.0,0.0,0,7.0,0
NodeRemovedSchedulerEvent.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
NodeQueueLoadMonitor.java,0,0,0,0,0,9.0,0.0,23.0,4,4.0,47
NodePublishVolumeResponsePBImpl.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
NodePublishVolumeResponse.java,0,0,0,0,0,7.0,0.0,0.0,0,9.0,0
NodePublishVolumeRequestProtoTranslator.java,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0
NodePublishVolumeRequestPBImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
NodePublishVolumeRequest.java,0,0,0,0,0,4.0,0.0,0.0,0,9.0,0
NodePage.java,0,0,0,0,0,8.0,0.0,0.0,0,7.0,0
NodeManagerTestBase.java,111,1,0,3,1,1.0,1.0,4.0,1,7.0,6
NodeManagerMXBean.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
NodeManagerMetrics.java,0,0,0,0,0,8.0,0.0,0.0,0,0.0,0
NodeManagerHardwareUtils.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
NodeManagerEventType.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
NodeManagerEvent.java,0,0,0,0,0,3.0,0.0,0.0,0,8.0,0
NodeManagerBuilderUtils.java,0,0,0,0,0,2.0,0.0,0.0,0,2.0,0
NodeManager.java,156,2,2,6,2,2.0,2.0,4.0,2,1.0,10
NodeManager.java,1450,8,5,29,8,2.0,8.0,45.0,9,2.0,123
NodeLabelUtil.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
NodeLabelTestBase.java,0,0,0,0,0,8.0,0.0,0.0,0,3.0,0
NodeLabelsUtils.java,0,0,0,0,0,7.0,0.0,0.0,0,1.0,0
NodeLabelsUpdateSchedulerEvent.java,0,0,0,0,0,4.0,0.0,0.0,0,7.0,0
NodeLabelsStoreEventType.java,0,0,0,0,0,8.0,0.0,0.0,0,6.0,0
NodeLabelsStoreEvent.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
NodeLabelsStore.java,0,0,0,0,0,5.0,0.0,0.0,0,1.0,0
NodeLabelsProvider.java,0,0,0,0,0,3.0,0.0,0.0,0,8.0,0
NodeLabelsPage.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
NodeLabelsPage.java,0,0,0,0,0,7.0,0.0,0.0,0,8.0,0
NodeLabelsInfo.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
NodeLabelsBlock.java,109,1,0,3,1,2.0,1.0,9.0,1,8.0,18
NodeLabelProcessor.java,0,0,0,0,0,3.0,0.0,0.0,0,8.0,0
NodeLabelPBImpl.java,0,0,0,0,0,9.0,0.0,0.0,0,9.0,0
NodeLabelMirrorOp.java,148,1,0,3,1,5.0,1.0,6.0,1,8.0,15
NodeLabelInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
NodeLabel.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
NodeInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
NodeInfo.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
NodeIDsInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
NodeIdPBImpl.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
NodeId.java,113,1,1,3,1,2.0,1.0,3.0,1,1.0,7
NodeHeartbeatResponsePBImpl.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
NodeHeartbeatResponse.java,0,0,0,0,0,2.0,0.0,0.0,0,2.0,0
NodeHeartbeatRequestPBImpl.java,0,0,0,0,0,1.0,0.0,0.0,0,6.0,0
NodeHeartbeatRequest.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
NodeHealthStatusPBImpl.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
NodeHealthStatus.java,0,0,0,0,0,5.0,0.0,0.0,0,1.0,0
NodeHealthScriptRunner.java,748,2,0,16,2,8.0,1.0,9.0,1,8.0,26
NodeHealthCheckerService.java,0,0,0,0,0,5.0,0.0,0.0,0,4.0,0
NodeFilter.java,0,0,0,0,0,5.0,0.0,0.0,0,8.0,0
NodeDescriptorsScriptRunner.java,297,1,0,8,1,2.0,1.0,9.0,1,9.0,12
NodeDescriptorsProvider.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
NodeCLI.java,362,2,0,10,2,8.0,2.0,10.0,2,6.0,16
NodeCandidateSelector.java,0,0,0,0,0,5.0,0.0,0.0,0,9.0,0
NodeAttributeType.java,0,0,0,0,0,3.0,0.0,0.0,0,7.0,0
NodeAttributeTestUtils.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
NodeAttributesUpdateSchedulerEvent.java,0,0,0,0,0,4.0,0.0,0.0,0,2.0,0
NodeAttributeStore.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
NodeAttributesStoreEventType.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
NodeAttributesStoreEvent.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
NodeAttributesProvider.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
NodeAttributesManagerImpl.java,266,2,2,7,2,5.0,2.0,112.0,10,0.0,187
NodeAttributesManager.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
NodeAttributesInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
NodeAttributesCLI.java,969,6,1,27,6,9.0,2.0,21.0,2,4.0,43
NodeAttributePBImpl.java,0,0,0,0,0,6.0,0.0,0.0,0,2.0,0
NodeAttributeOpCode.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
NodeAttributeMirrorOp.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
NodeAttributeKeyPBImpl.java,0,0,0,0,0,6.0,0.0,0.0,0,3.0,0
NodeAttributeKey.java,0,0,0,0,0,4.0,0.0,0.0,0,2.0,0
NodeAttributeInfoPBImpl.java,0,0,0,0,0,7.0,0.0,0.0,0,7.0,0
NodeAttributeInfo.java,0,0,0,0,0,8.0,0.0,0.0,0,7.0,0
NodeAttributeInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
NodeAttribute.java,0,0,0,0,0,3.0,0.0,0.0,0,4.0,0
NodeAllocationInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
NodeAllocation.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
NodeAddedSchedulerEvent.java,0,0,0,0,0,4.0,0.0,0.0,0,9.0,0
NodeAction.java,0,0,0,0,0,2.0,0.0,0.0,0,1.0,0
NoActiveSubclustersException.java,0,0,0,0,0,7.0,0.0,0.0,0,1.0,0
NMWebServices.java,2434,12,3,49,12,0.0,11.0,165.0,12,1.0,254
NMWebAppFilter.java,78,1,0,3,1,5.0,1.0,1.0,1,5.0,5
NMView.java,0,0,0,0,0,3.0,0.0,0.0,0,2.0,0
NMTokenSelector.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
NMTokenSecretManagerInRM.java,0,0,0,0,0,4.0,0.0,49.0,10,5.0,93
NMTokenSecretManagerInNM.java,420,4,0,12,4,8.0,4.0,27.0,6,5.0,38
NMTokenPBImpl.java,0,0,0,0,0,5.0,0.0,0.0,0,2.0,0
NMTokenIdentifierNewForTest.java,0,0,0,0,0,7.0,0.0,0.0,0,7.0,0
NMTokenIdentifier.java,191,1,0,4,1,1.0,1.0,3.0,1,5.0,7
NMTokenCache.java,0,0,0,0,0,2.0,0.0,0.0,0,1.0,0
NMToken.java,0,0,0,0,0,3.0,0.0,0.0,0,2.0,0
NMTimelinePublisher.java,1631,7,0,27,7,5.0,4.0,44.0,4,5.0,81
NMTimelineEventType.java,0,0,0,0,0,7.0,0.0,0.0,0,9.0,0
NMTimelineEvent.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
NMStateStoreService.java,0,0,0,0,0,3.0,0.0,0.0,0,1.0,0
NMResourceInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,2.0,0
NMProxy.java,0,0,0,0,0,7.0,0.0,0.0,0,9.0,0
NMProtoUtils.java,0,0,0,0,0,7.0,0.0,0.0,0,6.0,0
NMPolicyProvider.java,0,0,0,0,0,2.0,0.0,0.0,0,9.0,0
NMNullStateStoreService.java,0,0,0,0,0,4.0,0.0,0.0,0,7.0,0
NMNotYetReadyException.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
NMMemoryStateStoreService.java,66,1,1,3,1,1.0,1.0,4.0,1,5.0,8
NMLogAggregationStatusTracker.java,0,0,0,0,0,0.0,0.0,39.0,3,6.0,73
NMLivelinessMonitor.java,0,0,0,0,0,2.0,0.0,0.0,0,2.0,0
NMLeveldbStateStoreService.java,5569,58,55,225,58,4.0,58.0,466.0,66,8.0,742
NMGpuResourceInfo.java,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0
NMErrorsAndWarningsPage.java,0,0,0,0,0,4.0,0.0,0.0,0,2.0,0
NMDeviceResourceInfo.java,0,0,0,0,0,1.0,0.0,0.0,0,9.0,0
NMController.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
NMContainerTokenSecretManager.java,424,4,0,12,4,9.0,4.0,19.0,5,4.0,36
NMContainerStatusPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
NMContainerStatus.java,0,0,0,0,0,4.0,0.0,0.0,0,4.0,0
NMContainerLogsInfo.java,0,0,0,0,0,2.0,0.0,0.0,0,8.0,0
NMCollectorService.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
NMClientImpl.java,792,4,2,16,4,6.0,2.0,124.0,10,9.0,181
NMClientAsyncImpl.java,7453,34,0,158,34,4.0,34.0,177.0,34,3.0,423
NMClientAsync.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
NMClient.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
NMAuditLogger.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
NewReservation.java,0,0,0,0,0,6.0,0.0,0.0,0,4.0,0
NewApplication.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
NeverRestartPolicy.java,0,0,0,0,0,6.0,0.0,0.0,0,9.0,0
NetworkTagMappingManagerFactory.java,0,0,0,0,0,9.0,0.0,0.0,0,6.0,0
NetworkTagMappingManager.java,0,0,0,0,0,6.0,0.0,0.0,0,2.0,0
NetworkTagMappingJsonManager.java,68,1,1,3,1,1.0,1.0,1.0,1,5.0,6
NetworkPacketTaggingHandlerImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
NECVEPlugin.java,181,2,0,6,2,6.0,2.0,6.0,2,5.0,12
NavBlock.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
NavBlock.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
NavBlock.java,0,0,0,0,0,6.0,0.0,0.0,0,2.0,0
NavBlock.java,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0
NavBlock.java,0,0,0,0,0,4.0,0.0,0.0,0,9.0,0
NameValuePair.java,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0
MyTestWebService.java,0,0,0,0,0,8.0,0.0,0.0,0,2.0,0
MyTestJAXBContextResolver.java,0,0,0,0,0,1.0,0.0,0.0,0,8.0,0
MySQLFederationStateStore.java,97,1,0,3,1,5.0,1.0,6.0,1,1.0,9
MyApp.java,0,0,0,0,0,2.0,0.0,0.0,0,6.0,0
MutableCSConfigurationProvider.java,177,3,3,9,3,0.0,3.0,19.0,5,4.0,40
MutableConfScheduler.java,0,0,0,0,0,6.0,0.0,0.0,0,6.0,0
MutableConfigurationProvider.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
MultiStateTransitionListener.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
MultipleArcTransition.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
MultiNodeSortingManager.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
MultiNodeSorter.java,437,2,1,6,2,3.0,2.0,4.0,2,5.0,14
MultiNodePolicySpec.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
MultiNodeLookupPolicy.java,0,0,0,0,0,9.0,0.0,0.0,0,1.0,0
MoveApplicationAcrossQueuesResponsePBImpl.java,0,0,0,0,0,3.0,0.0,0.0,0,7.0,0
MoveApplicationAcrossQueuesResponse.java,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0
MoveApplicationAcrossQueuesRequestPBImpl.java,0,0,0,0,0,2.0,0.0,0.0,0,4.0,0
MoveApplicationAcrossQueuesRequest.java,0,0,0,0,0,4.0,0.0,0.0,0,9.0,0
MountVolumeSpec.java,0,0,0,0,0,5.0,0.0,0.0,0,8.0,0
MountDeviceSpec.java,0,0,0,0,0,6.0,0.0,0.0,0,7.0,0
MonotonicClock.java,0,0,0,0,0,8.0,0.0,0.0,0,1.0,0
MonitorUtils.java,118,1,1,3,1,9.0,1.0,11.0,1,6.0,19
MonitorKeys.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
MockServiceAM.java,168,2,2,6,2,2.0,2.0,19.0,3,1.0,21
MockSchedulerNodes.java,0,0,0,0,0,4.0,0.0,0.0,0,7.0,0
MockSchedulableEntity.java,0,0,0,0,0,9.0,0.0,0.0,0,6.0,0
MockRunningServiceContext.java,90,1,1,3,1,5.0,1.0,7.0,1,6.0,11
MockRouter.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
MockRMWithCustomAMLauncher.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
MockRMClientUtils.java,0,0,0,0,0,6.0,0.0,0.0,0,0.0,0
MockRMAppSubmitter.java,94,1,1,4,1,5.0,1.0,2.0,1,4.0,6
MockRMAppSubmissionData.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
MockRMApp.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
MockRMAdminRequestInterceptor.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
MockRM.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
MockRESTRequestInterceptor.java,0,0,0,0,0,9.0,0.0,0.0,0,6.0,0
MockResourceManagerFacade.java,210,2,0,6,2,6.0,2.0,6.0,2,7.0,12
MockResourceCalculatorProcessTree.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
MockResourceCalculatorPlugin.java,0,0,0,0,0,6.0,0.0,0.0,0,5.0,0
MockRequestInterceptor.java,0,0,0,0,0,4.0,0.0,0.0,0,7.0,0
MockQueueHierarchyBuilder.java,0,0,0,0,0,7.0,0.0,0.0,0,1.0,0
MockQueueHierarchy.java,0,0,0,0,0,8.0,0.0,0.0,0,5.0,0
MockPrivilegedOperationCaptor.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
MockNodeStatusUpdater.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
MockNodes.java,0,0,0,0,0,6.0,0.0,0.0,0,8.0,0
MockNodeLabelsManager.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
MockNM.java,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0
MockMemoryRMStateStore.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
MockMemoryResourceCalculatorProcessTree.java,0,0,0,0,0,6.0,0.0,0.0,0,7.0,0
MockLocalResourceStatus.java,0,0,0,0,0,8.0,0.0,0.0,0,6.0,0
MockLocalizerStatus.java,0,0,0,0,0,7.0,0.0,0.0,0,7.0,0
MockLocalizerHeartbeatResponse.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
MockLinuxContainerRuntime.java,0,0,0,0,0,5.0,0.0,0.0,0,6.0,0
MockedCosmosDBDocumentStoreWriter.java,48,1,0,3,1,6.0,1.0,1.0,1,3.0,5
MockDefaultRequestInterceptorREST.java,723,8,8,24,8,8.0,8.0,25.0,8,7.0,71
MockCsiAdaptor.java,0,0,0,0,0,9.0,0.0,0.0,0,7.0,0
MockCPUResourceCalculatorProcessTree.java,0,0,0,0,0,4.0,0.0,0.0,0,4.0,0
MockContainers.java,0,0,0,0,0,2.0,0.0,0.0,0,2.0,0
MockContainerLocalizer.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
MockContainer.java,0,0,0,0,0,2.0,0.0,0.0,0,1.0,0
MockContainer.java,0,0,0,0,0,9.0,0.0,0.0,0,2.0,0
MockClientRequestInterceptor.java,62,1,0,3,1,3.0,1.0,4.0,1,6.0,7
MockAsm.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
MockApps.java,0,0,0,0,0,6.0,0.0,0.0,0,6.0,0
MockApplications.java,0,0,0,0,0,8.0,0.0,0.0,0,5.0,0
MockApplication.java,0,0,0,0,0,4.0,0.0,0.0,0,6.0,0
MockApp.java,0,0,0,0,0,2.0,0.0,0.0,0,1.0,0
MockAM.java,252,3,3,9,3,2.0,3.0,10.0,3,2.0,36
MiniYARNCluster.java,1386,9,8,30,9,2.0,9.0,29.0,9,1.0,67
MimeType.java,0,0,0,0,0,9.0,0.0,0.0,0,9.0,0
MetricsOverviewTable.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
MetricsOverviewTable.java,166,2,0,6,2,1.0,2.0,10.0,2,7.0,16
MetricsInvariantChecker.java,306,3,2,9,3,2.0,2.0,21.0,2,9.0,51
MemoryTimelineStore.java,0,0,0,0,0,6.0,0.0,0.0,0,2.0,0
MemoryTimelineStateStore.java,0,0,0,0,0,5.0,0.0,0.0,0,6.0,0
MemoryRMStateStore.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
MemoryResourceHandler.java,0,0,0,0,0,7.0,0.0,0.0,0,8.0,0
MemoryPlacementConstraintManager.java,0,0,0,0,0,0.0,0.0,46.0,11,7.0,100
MemoryFederationStateStore.java,0,0,0,0,0,3.0,0.0,0.0,0,9.0,0
MemoryApplicationHistoryStore.java,0,0,0,0,0,7.0,0.0,0.0,0,2.0,0
MaxRunningAppsEnforcer.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
MawoConfiguration.java,269,2,1,6,2,4.0,1.0,3.0,1,3.0,10
MasterKeyPBImpl.java,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0
MasterKeyData.java,0,0,0,0,0,9.0,0.0,0.0,0,4.0,0
MasterKey.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
MappingRuleValidationHelper.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
MappingRuleValidationContextImpl.java,0,0,0,0,0,2.0,0.0,0.0,0,4.0,0
MappingRuleValidationContext.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
MappingRuleResultType.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
MappingRuleResult.java,0,0,0,0,0,9.0,0.0,0.0,0,6.0,0
MappingRuleMatchers.java,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0
MappingRuleMatcher.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
MappingRuleCreator.java,0,0,0,0,0,1.0,0.0,0.0,0,3.0,0
MappingRuleConditionalVariables.java,0,0,0,0,0,7.0,0.0,0.0,0,5.0,0
MappingRuleConditionalVariable.java,0,0,0,0,0,6.0,0.0,0.0,0,8.0,0
MappingRuleActions.java,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0
MappingRuleActionBase.java,0,0,0,0,0,7.0,0.0,0.0,0,6.0,0
MappingRuleAction.java,0,0,0,0,0,7.0,0.0,0.0,0,4.0,0
MappingRule.java,0,0,0,0,0,1.0,0.0,0.0,0,5.0,0
ManagedParentQueue.java,175,1,1,4,1,0.0,1.0,67.0,6,5.0,157
LRUCacheHashMap.java,0,0,0,0,0,6.0,0.0,0.0,0,9.0,0
LongKeyConverter.java,96,2,0,6,2,8.0,2.0,2.0,2,1.0,12
LongConverter.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
LogWebServiceUtils.java,160,1,0,4,1,0.0,1.0,4.0,1,5.0,9
LogWebService.java,249,3,1,9,3,6.0,3.0,14.0,3,9.0,36
LogToolUtils.java,0,0,0,0,0,9.0,0.0,0.0,0,3.0,0
LogServlet.java,1998,12,5,41,12,8.0,12.0,40.0,12,2.0,95
LogsCLI.java,6346,19,6,136,19,6.0,19.0,263.0,22,7.0,540
LogInfo.java,2105,10,9,53,10,6.0,6.0,68.0,7,7.0,161
LogHandlerTokenUpdatedEvent.java,0,0,0,0,0,8.0,0.0,0.0,0,0.0,0
LogHandlerEventType.java,0,0,0,0,0,5.0,0.0,0.0,0,0.0,0
LogHandlerEvent.java,0,0,0,0,0,7.0,0.0,0.0,0,5.0,0
LogHandlerContainerFinishedEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0
LogHandlerAppStartedEvent.java,0,0,0,0,0,4.0,0.0,0.0,0,1.0,0
LogHandlerAppFinishedEvent.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
LogHandler.java,0,0,0,0,0,1.0,0.0,0.0,0,8.0,0
LogEntryBuilder.java,0,0,0,0,0,9.0,0.0,0.0,0,5.0,0
LogCLIHelpers.java,1211,13,1,41,13,3.0,12.0,69.0,12,9.0,115
LogAggregationWebUtils.java,339,2,0,8,2,9.0,2.0,8.0,2,6.0,15
LogAggregationUtils.java,405,5,0,15,5,5.0,5.0,33.0,5,9.0,44
LogAggregationTFileController.java,1119,7,2,24,7,7.0,7.0,119.0,9,7.0,232
LogAggregationTestUtils.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
LogAggregationTestcaseBuilder.java,0,0,0,0,0,2.0,0.0,0.0,0,0.0,0
LogAggregationTestcase.java,0,0,0,0,0,2.0,0.0,0.0,0,4.0,0
LogAggregationStatus.java,0,0,0,0,0,2.0,0.0,0.0,0,4.0,0
LogAggregationService.java,1284,7,1,33,7,7.0,7.0,35.0,9,7.0,96
LogAggregationReportPBImpl.java,0,0,0,0,0,3.0,0.0,0.0,0,5.0,0
LogAggregationReport.java,0,0,0,0,0,3.0,0.0,0.0,0,6.0,0
LogAggregationMetaCollector.java,172,1,0,3,1,5.0,1.0,14.0,1,8.0,17
LogAggregationIndexedFileController.java,1873,12,4,54,12,9.0,12.0,180.0,17,8.0,362
LogAggregationHtmlBlock.java,532,4,0,16,4,3.0,4.0,28.0,4,5.0,33
LogAggregationFileControllerFactory.java,186,2,0,6,2,4.0,2.0,12.0,2,9.0,20
LogAggregationFileControllerContext.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
LogAggregationFileController.java,2435,16,6,53,16,2.0,14.0,109.0,14,3.0,262
LogAggregationDFSException.java,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0
LogAggregationContextPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,9.0,0
LogAggregationContextInfo.java,0,0,0,0,0,3.0,0.0,0.0,0,4.0,0
LogAggregationContext.java,0,0,0,0,0,5.0,0.0,0.0,0,5.0,0
Log4jWarningErrorMetricsAppender.java,108,1,0,2,1,9.0,1.0,1.0,1,8.0,5
Log4jPropertyHelper.java,0,0,0,0,0,9.0,0.0,11.0,1,5.0,13
Lock.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
LocalRMInterface.java,0,0,0,0,0,1.0,0.0,0.0,0,4.0,0
LocalResourceVisibility.java,0,0,0,0,0,8.0,0.0,0.0,0,6.0,0
LocalResourceType.java,0,0,0,0,0,1.0,0.0,0.0,0,6.0,0
LocalResourcesTrackerImpl.java,335,3,0,9,3,6.0,3.0,8.0,3,8.0,18
LocalResourcesTracker.java,0,0,0,0,0,4.0,0.0,0.0,0,8.0,0
LocalResourceStatusPBImpl.java,0,0,0,0,0,3.0,0.0,0.0,0,3.0,0
LocalResourceStatus.java,0,0,0,0,0,7.0,0.0,0.0,0,8.0,0
LocalResourceRequest.java,0,0,0,0,0,9.0,0.0,0.0,0,0.0,0
LocalResourcePBImpl.java,0,0,0,0,0,2.0,0.0,0.0,0,4.0,0
LocalResourceInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,9.0,0
LocalResource.java,0,0,0,0,0,6.0,0.0,0.0,0,2.0,0
LocalizerTokenSelector.java,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0
LocalizerTokenSecretManager.java,0,0,0,0,0,5.0,0.0,0.0,0,3.0,0
LocalizerTokenIdentifier.java,0,0,0,0,0,3.0,0.0,0.0,0,0.0,0
LocalizerStatusPBImpl.java,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0
LocalizerStatus.java,0,0,0,0,0,6.0,0.0,0.0,0,6.0,0
LocalizerStartContext.java,0,0,0,0,0,6.0,0.0,0.0,0,1.0,0
LocalizerSecurityInfo.java,0,0,0,0,0,7.0,0.0,0.0,0,5.0,0
LocalizerResourceRequestEvent.java,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0
LocalizerHeartbeatResponsePBImpl.java,0,0,0,0,0,7.0,0.0,0.0,0,2.0,0
LocalizerHeartbeatResponse.java,0,0,0,0,0,4.0,0.0,0.0,0,1.0,0
LocalizerEventType.java,0,0,0,0,0,8.0,0.0,0.0,0,6.0,0
LocalizerEvent.java,0,0,0,0,0,4.0,0.0,0.0,0,5.0,0
LocalizerContext.java,0,0,0,0,0,2.0,0.0,0.0,0,6.0,0
LocalizerAction.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
LocalizedResource.java,117,1,0,3,1,5.0,1.0,29.0,4,2.0,38
LocalizationStatusPBImpl.java,0,0,0,0,0,5.0,0.0,0.0,0,1.0,0
LocalizationStatus.java,0,0,0,0,0,8.0,0.0,0.0,0,2.0,0
LocalizationStatus.java,0,0,0,0,0,4.0,0.0,0.0,0,3.0,0
LocalizationState.java,0,0,0,0,0,9.0,0.0,0.0,0,8.0,0
LocalizationProtocolPBServiceImpl.java,134,2,2,6,2,2.0,1.0,2.0,1,1.0,8
LocalizationProtocolPBClientImpl.java,95,1,0,4,1,1.0,1.0,2.0,1,7.0,7
LocalizationProtocolPB.java,0,0,0,0,0,2.0,0.0,0.0,0,7.0,0
LocalizationProtocol.java,0,0,0,0,0,1.0,0.0,0.0,0,2.0,0
LocalizationEventType.java,0,0,0,0,0,0.0,0.0,0.0,0,8.0,0
LocalizationEvent.java,0,0,0,0,0,2.0,0.0,0.0,0,3.0,0
LocalityRouterPolicy.java,1149,3,0,19,3,9.0,3.0,43.0,3,1.0,82
LocalityMulticastAMRMProxyPolicy.java,288,2,0,4,2,0.0,2.0,4.0,2,5.0,12
LocalityAppPlacementAllocator.java,0,0,0,0,0,1.0,0.0,45.0,6,2.0,120
LocalDirsHandlerService.java,800,5,3,16,5,9.0,5.0,22.0,5,2.0,57
LocalConfigurationProvider.java,0,0,0,0,0,6.0,0.0,0.0,0,4.0,0
LocalCacheDirectoryManager.java,41,1,0,2,1,0.0,1.0,1.0,1,1.0,4
