CatchAndDoNothing,CatchAndReturnNull,CatchLOC,CatchQuantity,CatchRecoverability,CatchSLOC,DummyCatch,ExceptionHandlingStrategy,FlowHandlingActions,FlowQuantity,IncompleteImplementation,Invoked Methods,LogAndThrow,OverCatch,ThrowKitchenSink,Try Quantity,5,TrySLOC
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,5.0,9.0,0,3.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,5.0,0,5.0,0
49.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,8.0,0,1.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,1.0,0,0.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,9.0,2.0,0,4.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,1.0,2.0,0,0.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,9.0,3.0,0,7.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,5.0,4.0,0,1.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,9.0,4.0,0,1.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,2.0,9.0,0,9.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,3.0,6.0,0,1.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,9.0,5.0,0,5.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,8.0,8.0,0,7.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,6.0,8.0,0,5.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,4.0,6.0,0,1.0,0
158.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,4.0,6.0,0,5.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,3.0,3.0,0,1.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,8.0,2.0,0,8.0,0
47.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,6.0,0.0,0,1.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,1.0,6.0,0,2.0,0
124.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,4.0,5.0,0,2.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,2.0,6.0,0,7.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,8.0,8.0,0,3.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,1.0,4.0,0,5.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,5.0,2.0,0,6.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,7.0,7.0,0,3.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,8.0,0,7.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,2.0,4.0,0,0.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,2.0,3.0,0,7.0,0
22.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,8.0,9.0,0,6.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,9.0,8.0,0,0.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,1.0,6.0,0,5.0,0
48.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,8.0,9.0,0,4.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,1.0,4.0,0,1.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,2.0,1.0,0,6.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,5.0,0.0,0,5.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,6.0,1.0,0,9.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,6.0,2.0,0,6.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,5.0,6.0,0,7.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,6.0,4.0,0,9.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,1.0,0,6.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,8.0,1.0,0,5.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,0,1.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,9.0,0,0.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,9.0,8.0,0,4.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,3.0,2.0,0,8.0,0
312.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,5.0,5.0,0,6.0,0
4.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,7.0,8.0,0,1.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,8.0,7.0,0,1.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,0.0,5.0,0,5.0,0
14.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,0.0,3.0,0,9.0,0
268.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,5.0,0,6.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,5.0,3.0,0,8.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,0.0,8.0,0,2.0,0
1.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,8.0,2.0,0,0.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,8.0,6.0,0,2.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,6.0,0,6.0,0
15.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,5.0,0.0,0,7.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0,5.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,4.0,6.0,0,2.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,4.0,2.0,0,3.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,9.0,3.0,0,5.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,5.0,3.0,0,8.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,0.0,2.0,0,7.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,5.0,1.0,0,5.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,7.0,6.0,0,3.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,0.0,4.0,0,1.0,0
49.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,6.0,4.0,0,8.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,7.0,0,3.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,6.0,4.0,0,0.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,0.0,6.0,0,9.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,3.0,7.0,0,3.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,2.0,7.0,0,9.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,7.0,3.0,0,7.0,0
5.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,9.0,7.0,0,2.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,2.0,3.0,0,6.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,4.0,3.0,0,1.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,8.0,7.0,0,0.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,8.0,3.0,0,1.0,0
258.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,9.0,6.0,0,9.0,0
64.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,8.0,0.0,0,1.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,8.0,7.0,0,5.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,0.0,9.0,0,0.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,9.0,7.0,0,2.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,6.0,0,3.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,0.0,0.0,0,5.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,5.0,5.0,0,9.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,5.0,0.0,0,3.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,6.0,7.0,0,0.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,8.0,8.0,0,9.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,7.0,6.0,0,2.0,0
64.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,7.0,0,6.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,6.0,0.0,0,6.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,8.0,0,4.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,9.0,2.0,0,7.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,0.0,0.0,0,4.0,0
36.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,7.0,4.0,0,8.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,9.0,5.0,0,1.0,0
10.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,2.0,5.0,0,2.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,5.0,3.0,0,9.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,0.0,6.0,0,3.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,1.0,6.0,0,2.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,5.0,3.0,0,8.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,9.0,4.0,0,9.0,0
4.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,0.0,8.0,0,8.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,8.0,7.0,0,5.0,0
0.0,3.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,4.0,2.0,0,9.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,7.0,8.0,0,9.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,1.0,2.0,0,0.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,2.0,4.0,0,0.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,8.0,7.0,0,2.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,0.0,4.0,0,7.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,2.0,7.0,0,4.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,2.0,8.0,0,3.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,6.0,2.0,1.0,0,0.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,6.0,0,6.0,0
277.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,6.0,5.0,0,5.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,3.0,7.0,0,4.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,6.0,1.0,0,7.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,3.0,4.0,0,2.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,2.0,8.0,0,4.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,9.0,2.0,0,4.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,7.0,6.0,0,4.0,0
34.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,5.0,6.0,0,0.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,8.0,7.0,0,2.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,3.0,1.0,0,1.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,4.0,0,5.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,7.0,3.0,3.0,0,3.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,6.0,9.0,0,3.0,0
12.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,2.0,0.0,9.0,0,7.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,6.0,1.0,0,5.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,9.0,6.0,7.0,0,9.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,5.0,5.0,6.0,0,0.0,0
0.0,1.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,2.0,8.0,2.0,0,3.0,0
0.0,5.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,5.0,6.0,1.0,0,7.0,0
0.0,9.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,1.0,8.0,7.0,0,2.0,0
0.0,2.0,266,3,3,9,3,9.0,3,3.0,1.0,12.0,5.0,2.0,6.0,3,4.0,25
0.0,1.0,627,5,1,19,1,0.0,5,4.0,1.0,35.0,4.0,8.0,1.0,4,4.0,70
0.0,3.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,5.0,3.0,8.0,0,5.0,0
0.0,4.0,361,2,2,8,0,8.0,2,1.0,1.0,26.0,7.0,9.0,4.0,1,0.0,48
0.0,8.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,7.0,5.0,9.0,0,0.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,4.0,3.0,0,7.0,0
0.0,4.0,213,2,2,6,2,3.0,2,2.0,1.0,2.0,2.0,1.0,4.0,2,5.0,11
0.0,9.0,442,4,4,13,3,3.0,4,4.0,1.0,13.0,0.0,5.0,7.0,4,3.0,30
0.0,6.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,0.0,4.0,1.0,0,6.0,0
0.0,8.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,8.0,8.0,4.0,0,3.0,0
10.0,5.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,3.0,1.0,5.0,0,2.0,0
6.0,5.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,2.0,6.0,3.0,0,4.0,0
0.0,7.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,0.0,6.0,0,1.0,0
0.0,0.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,2.0,3.0,2.0,0,3.0,0
0.0,9.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,3.0,1.0,2.0,0,7.0,0
0.0,3.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,2.0,3.0,6.0,0,7.0,0
0.0,5.0,257,1,1,3,1,5.0,1,1.0,1.0,10.0,4.0,8.0,8.0,1,5.0,15
7.0,9.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,6.0,6.0,8.0,0,2.0,0
0.0,4.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,4.0,2.0,1.0,0,0.0,0
0.0,5.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,3.0,8.0,3.0,0,9.0,0
0.0,0.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,1.0,3.0,4.0,0,5.0,0
0.0,9.0,114,1,0,3,1,2.0,1,1.0,1.0,15.0,9.0,0.0,4.0,3,3.0,30
0.0,3.0,982,8,1,26,6,0.0,8,7.0,1.0,14.0,7.0,5.0,3.0,7,0.0,46
157.0,7.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,4.0,0.0,0.0,0,8.0,0
7.0,6.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,6.0,4.0,8.0,0,1.0,0
0.0,6.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,7.0,3.0,9.0,0,0.0,0
235.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,6.0,4.0,5.0,0,1.0,0
50.0,9.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,4.0,1.0,5.0,0,9.0,0
0.0,7.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,9.0,2.0,3.0,0,1.0,0
0.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,2.0,2.0,0.0,0,5.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,8.0,1.0,0,1.0,0
0.0,5.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,9.0,6.0,0.0,0,4.0,0
12.0,3.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,8.0,1.0,6.0,0,4.0,0
0.0,7.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,4.0,7.0,1.0,0,5.0,0
0.0,8.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,2.0,9.0,3.0,0,3.0,0
0.0,8.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,6.0,9.0,4.0,0,2.0,0
22.0,3.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,6.0,2.0,3.0,0,6.0,0
0.0,0.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,1.0,9.0,6.0,0,1.0,0
0.0,4.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,6.0,9.0,7.0,0,6.0,0
0.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,5.0,6.0,6.0,0,3.0,0
0.0,9.0,906,6,3,21,4,5.0,6,6.0,1.0,33.0,7.0,4.0,4.0,6,5.0,71
0.0,6.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,3.0,4.0,1.0,0,7.0,0
0.0,0.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,1.0,6.0,9.0,0,1.0,0
0.0,5.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,6.0,7.0,8.0,0,9.0,0
0.0,2.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,6.0,7.0,8.0,0,2.0,0
0.0,2.0,1825,11,4,42,5,6.0,11,10.0,1.0,92.0,6.0,1.0,3.0,10,7.0,228
0.0,7.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,0.0,1.0,6.0,0,0.0,0
0.0,8.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,2.0,1.0,9.0,0,3.0,0
0.0,2.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,0.0,8.0,7.0,0,8.0,0
0.0,3.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,3.0,5.0,2.0,0,1.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,3.0,8.0,3.0,0,3.0,0
0.0,3.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,1.0,3.0,3.0,0,9.0,0
0.0,6.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,3.0,0.0,6.0,0,7.0,0
0.0,4.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,4.0,8.0,9.0,0,9.0,0
42.0,1.0,501,5,2,17,3,9.0,5,3.0,1.0,15.0,7.0,3.0,1.0,3,2.0,46
0.0,0.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,3.0,2.0,7.0,0,1.0,0
2.0,4.0,104,1,0,3,1,3.0,1,1.0,1.0,9.0,3.0,3.0,0.0,1,1.0,18
0.0,0.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,9.0,2.0,3.0,0,0.0,0
311.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,1.0,6.0,4.0,0,2.0,0
6.0,2.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,8.0,5.0,7.0,0,1.0,0
0.0,4.0,355,3,0,10,2,0.0,3,3.0,1.0,7.0,6.0,4.0,0.0,3,4.0,20
10.0,2.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,9.0,1.0,8.0,0,7.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,4.0,0,8.0,0
12.0,9.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,9.0,8.0,3.0,0,0.0,0
0.0,8.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,9.0,7.0,8.0,0,7.0,0
0.0,1.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,5.0,4.0,4.0,0,3.0,0
0.0,4.0,0,0,0,0,0,9.0,0,0.0,1.0,23.0,2.0,7.0,1.0,4,4.0,47
0.0,5.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,0.0,7.0,5.0,0,5.0,0
0.0,5.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,2.0,0.0,9.0,0,9.0,0
0.0,6.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,7.0,7.0,8.0,0,0.0,0
0.0,1.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,2.0,5.0,0.0,0,7.0,0
0.0,3.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,1.0,7.0,7.0,0,9.0,0
5.0,1.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,5.0,4.0,9.0,0,7.0,0
50.0,0.0,111,1,0,3,1,1.0,1,1.0,1.0,4.0,3.0,7.0,9.0,1,7.0,6
14.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,2.0,2.0,0.0,0,5.0,0
3.0,1.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,6.0,0.0,4.0,0,0.0,0
0.0,8.0,0,0,0,0,0,6.0,0,0.0,1.0,0.0,2.0,4.0,8.0,0,3.0,0
0.0,3.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,5.0,8.0,8.0,0,4.0,0
0.0,9.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,5.0,0.0,9.0,0,8.0,0
0.0,5.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,1.0,5.0,0.0,0,2.0,0
36.0,6.0,156,2,2,6,2,2.0,2,2.0,1.0,4.0,8.0,9.0,7.0,2,1.0,10
0.0,7.0,1450,8,5,29,3,2.0,8,8.0,1.0,45.0,4.0,4.0,0.0,9,2.0,123
0.0,6.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,8.0,5.0,9.0,0,4.0,0
292.0,9.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,7.0,0.0,0.0,0,3.0,0
309.0,0.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,3.0,1.0,5.0,0,1.0,0
158.0,7.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,2.0,3.0,0.0,0,7.0,0
0.0,2.0,0,0,0,0,0,8.0,0,0.0,1.0,0.0,9.0,8.0,5.0,0,6.0,0
0.0,7.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,7.0,3.0,0,2.0,0
0.0,9.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,9.0,7.0,4.0,0,1.0,0
0.0,0.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,4.0,7.0,6.0,0,8.0,0
0.0,4.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,6.0,9.0,9.0,0,5.0,0
0.0,3.0,0,0,0,0,0,7.0,0,0.0,1.0,0.0,4.0,3.0,9.0,0,8.0,0
0.0,0.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,4.0,2.0,2.0,0,4.0,0
311.0,4.0,109,1,0,3,1,2.0,1,1.0,1.0,9.0,4.0,1.0,0.0,1,8.0,18
6.0,8.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,8.0,0.0,9.0,0,8.0,0
0.0,3.0,0,0,0,0,0,9.0,0,0.0,1.0,0.0,5.0,9.0,7.0,0,9.0,0
0.0,7.0,148,1,0,3,1,5.0,1,1.0,1.0,6.0,2.0,0.0,9.0,1,8.0,15
0.0,6.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,4.0,2.0,7.0,0,0.0,0
0.0,9.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,3.0,9.0,2.0,0,2.0,0
183.0,1.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,8.0,6.0,8.0,0,6.0,0
0.0,8.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0,8.0,0
0.0,1.0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,8.0,3.0,4.0,0,2.0,0
0.0,4.0,0,0,0,0,0,3.0,0,0.0,1.0,0.0,3.0,7.0,5.0,0,0.0,0
0.0,3.0,113,1,1,3,1,2.0,1,1.0,1.0,3.0,4.0,6.0,3.0,1,1.0,7
0.0,5.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,4.0,5.0,3.0,0,2.0,0
0.0,0.0,0,0,0,0,0,2.0,0,0.0,1.0,0.0,0.0,1.0,3.0,0,2.0,0
0.0,8.0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,1.0,5.0,3.0,0,6.0,0
0.0,8.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,4.0,4.0,0,5.0,0
0.0,0.0,0,0,0,0,0,4.0,0,0.0,1.0,0.0,1.0,7.0,3.0,0,5.0,0
0.0,5.0,0,0,0,0,0,5.0,0,0.0,1.0,0.0,1.0,9.0,2.0,0,1.0,0
